Unnamed: 0,DISTRITO,TIPO,ANO,AREAPOV,AREAMATO,AREAAGRIC,AREATOTAL,REACENDIMENTOS,QUEIMADA,FALSOALARME,FOGACHO,INCENDIO,AGRICOLA,NCCO,NOMECCO,DATAALERTA,HORAALERTA,LOCAL,CONCELHO,FREGUESIA,FONTEALERTA,INE,X,Y,DIA,MES,HORA,OPERADOR,PERIMETRO,APS,CAUSA,TIPOCAUSA,DHINICIO,DHFIM,DURACAO,HAHORA,DATAEXTINCAO,HORAEXTINCAO,DATA1INTERVENCAO,HORA1INTERVENCAO,QUEIMA,LAT,LON,CAUSAFAMILIA,TEMPERATURA,HUMIDADERELATIVA,VENTOINTENSIDADE,VENTOINTENSIDADE_VETOR,VENTODIRECAO_VETOR,PRECEPITACAO,FFMC,DMC,DC,ISI,BUI,FWI,DSR,THC,MODFARSITE,ALTITUDEMEDIA,DECLIVEMEDIO,HORASEXPOSICAOMEDIA,DENDIDADERV,COSN5VARIEDADE,AREAMANCHAMODFARSITE,AREASFICHEIROS_GNR,AREASFICHEIROS_GTF,FICHEIROIMAGEM_GNR,AREASFICHEIROSHP_GTF,AREASFICHEIROSHPXML_GTF,AREASFICHEIRODBF_GTF,AREASFICHEIROPRJ_GTF,AREASFICHEIROSBN_GTF,AREASFICHEIROSBX_GTF,AREASFICHEIROSHX_GTF,AREASFICHEIROZIP_SAA
3703,Setúbal,Florestal,2018,0.0,0.0961,0.0,0.0961,0,0,0,1,0,0,2018150068894,15,02-08-2018,15:55,Junto Estação Alhos Vedros (Bairro João da Silva),Moita,Alhos Vedros,,150601,121991,187329,2,8,15,2010707,,,630.0,Desconhecida,02-08-2018 15:55:00,02-08-2018 16:51:00,56.0,0.102964285714286,02-08-2018,16:51,02-08-2018,16:07,0,38.6499429999457,-9.02919299973382,Indeterminadas,36.6300010681152,28.3999996185303,7.59000015258789,,,0.0,94.0999984741211,143.199996948242,722.5,11.1499996185303,191.5,41.4700012207031,19.8600006103516,,,-11.8406,1.40396,,615.126,22.68,,,,,,,,,,,,
3708,Porto,Florestal,2018,0.0,0.0001,0.0,0.0001,0,0,0,1,0,0,2018130123470,13,04-08-2018,00:09,LG. FREIXIEIRO (IC24 (IC24) Km 7),Vila Nova de Gaia,Sandim,112,131715,169195,453106,4,8,0,sigo,,,,,04-08-2018 00:09:00,04-08-2018 01:51:00,102.0,5.88235294117647e-05,04-08-2018,01:51,04-08-2018,00:35,0,41.0464799997542,-8.49951999982198,,37.8300018310547,39.4599990844727,7.96999979019165,,,0.0,92.3000030517578,69.5,428.799987792969,8.89999961853027,98.9000015258789,28.9699993133545,10.5200004577637,,223.0,102.541,20.4501,,640.068,16.82,1251.06,,,,,,,,,,,
3709,Porto,Florestal,2018,0.0,0.13,0.0,0.13,0,0,0,1,0,0,2018130131417,13,16-08-2018,14:52,Carvalhal (Ferrujal),Penafiel,Guilhufe,112,131114,184271,468437,16,8,14,sigo,,,,,16-08-2018 14:52:00,16-08-2018 15:32:00,40.0,0.195,16-08-2018,15:32,16-08-2018,15:00,0,41.1849549999502,-8.32059999995762,,27.5900001525879,52.5699996948242,7.96000003814697,,,0.0,90.1999969482422,125.099998474121,479.200012207031,6.57999992370605,151.399993896484,27.8400001525879,9.8100004196167,,221.0,168.286,9.74572,,397.257,20.14,5.62606,,,,,,,,,,,
3712,Aveiro,Florestal,2018,0.0,0.075,0.0,0.075,0,0,0,1,0,0,2018010071171,1,24-08-2018,16:09,SANTIAGO_RIBA_UL (Salgueiro),Oliveira de Azeméis,Santiago de Riba-ul,,11314,169098,432386,24,8,16,2040889,,,6.0,Desconhecida,24-08-2018 16:09:00,24-08-2018 17:09:00,60.0,0.075,24-08-2018,17:09,24-08-2018,16:21,0,40.8599050002628,-8.49963299963209,Indeterminadas,27.3600006103516,56.7200012207031,9.92000007629395,,,0.0,88.0,113.599998474121,551.700012207031,5.34000015258789,150.0,24.0300006866455,7.55999994277954,,,133.826,10.9564,,630.055,23.37,,,,,,,,,,,,
3713,Porto,Florestal,2018,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2018130110118,13,11-07-2018,22:56,lugar de astromil (Olival do Senhor),Paredes,Astromil,Populares,131002,175472,469803,11,7,22,sigo,,,,,11-07-2018 22:56:00,11-07-2018 23:28:00,32.0,0.009375,11-07-2018,23:28,11-07-2018,23:05,0,41.1970379998949,-8.42552699989743,,23.2199993133545,68.5899963378906,7.19000005722046,,,0.00039999998989515,86.4000015258789,16.7999992370605,197.399993896484,3.6800000667572,27.7000007629395,7.28000020980835,0.910000026226044,,,208.826,11.437,,548.994,17.49,,,,,,,,,,,,
3715,Aveiro,Florestal,2018,0.0,0.0215,0.0,0.0215,0,0,0,1,0,0,2018010041616,1,18-05-2018,22:29,Fontalheira (CARREGOSA),Oliveira de Azeméis,Carregosa,,11301,176399,434799,18,5,22,2040889,,,6.0,Desconhecida,18-05-2018 22:29:00,18-05-2018 23:20:00,51.0,0.0252941176470588,18-05-2018,23:20,18-05-2018,22:45,0,40.8818819999695,-8.41312699953715,Indeterminadas,21.25,48.5699996948242,2.05999994277954,,,0.00109999999403954,83.1999969482422,30.1000003814697,117.400001525879,1.83000004291534,36.7000007629395,4.44000005722046,0.379999995231628,,232.0,343.906,14.3848,,602.406,18.98,9.05615,,,,,,,,,,,
3717,Évora,Florestal,2018,0.5,0.0,0.0,0.5,0,0,0,1,0,0,2018070023013,7,04-10-2018,01:20,Altos dos Cucos,Évora,Malagueira,117,70519,217310,177683,4,10,1,2010557,,,60.0,Desconhecida,04-10-2018 01:20:00,04-10-2018 02:31:00,71.0,0.422535211267606,04-10-2018,02:31,04-10-2018,01:34,0,38.5663250001272,-7.93446700003412,Indeterminadas,29.1599998474121,21.0799999237061,6.92000007629395,,,0.0,96.1999969482422,424.5,1116.40002441406,14.539999961853,435.299987792969,50.7000007629395,28.3400001525879,,,217.606,5.50241,,425.471,19.91,,,,,,,,,,,,
3718,Aveiro,Florestal,2018,0.0,0.002,0.0,0.002,0,0,0,1,0,0,2018010089633,1,23-10-2018,13:28,ARRIFANA,Santa Maria da Feira,Arrifana,,10902,169499,438300,23,10,13,1980548,,,630.0,Desconhecida,23-10-2018 13:28:00,23-10-2018 14:20:00,52.0,0.00230769230769231,23-10-2018,14:20,23-10-2018,13:50,0,40.9131690004137,-8.49516199959649,Indeterminadas,22.2199993133545,47.7999992370605,9.8100004196167,,,0.0,87.0,13.5,471.200012207031,4.55999994277954,25.2999992370605,8.35000038146973,1.1599999666214,,,262.236,9.03946,,717.623,25.75,,,,,,,,,,,,
3719,Braga,Florestal,2018,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2018030064208,3,12-08-2018,00:20,Rua do Paraiso (Leira de Ela),Póvoa de Lanhoso,Brunhais,112,30903,196123,513746,12,8,0,sigo,,,6.0,Desconhecida,12-08-2018 00:20:00,12-08-2018 00:49:00,29.0,0.0413793103448276,12-08-2018,00:49,12-08-2018,00:40,0,41.5930669996474,-8.17962999979655,Indeterminadas,25.4899997711182,53.2900009155273,11.8400001525879,,,0.0,89.5999984741211,83.9000015258789,329.799987792969,7.34000015258789,102.5,25.8199996948242,8.59000015258789,,,531.321,21.9036,,96.3356,13.07,,,,,,,,,,,,
3720,Braga,Florestal,2018,0.0,2.0,0.0,2.0,0,0,0,0,1,0,2018030081406,3,10-10-2018,16:51,_VILARINHO_BARROS_GOMIDE BRG#VILA_VERDE 4730: @GOMIDE (SF#159564) (Igreja),Vila Verde,Gomide,112,31320,179698,527400,10,10,16,sigo,,,,,10-10-2018 16:51:00,10-10-2018 18:40:00,109.0,1.10091743119266,10-10-2018,18:40,10-10-2018,17:08,0,41.7157439994812,-8.37709399965074,,21.2700004577637,47.0699996948242,18.1499996185303,,,0.0,89.8000030517578,170.699996948242,781.700012207031,10.3900003433228,220.800003051758,40.2799987792969,18.8600006103516,,,356.547,33.5414,,161.781,14.07,,,,,,,,,,,,
3721,Lisboa,Florestal,2018,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2018110126077,11,23-06-2018,15:47,MURCHES,Cascais,Alcabideche,Populares,110501,86478,196860,23,6,15,2140321,,Sintra-Cascais,630.0,Desconhecida,23-06-2018 15:47:00,23-06-2018 16:11:00,24.0,0.0125,23-06-2018,16:11,23-06-2018,15:55,0,38.7319400003221,-9.43861000008053,Indeterminadas,23.8600006103516,65.3300018310547,14.3800001144409,,,0.0,85.1999969482422,36.2999992370605,294.5,4.48999977111816,55.5,12.9200000762939,2.51999998092651,,,95.3244,6.0857,,784.607,20.5,,,,,,,,,,,,
3725,Aveiro,Florestal,2018,0.0,0.4143,0.0,0.4143,0,0,0,1,0,0,2018010041434,1,18-05-2018,13:01,Cruz da Carreira (Carcavelos),Castelo de Paiva,Santa Maria de Sardoura,Populares,10607,186365,452041,18,5,13,2040889,,,6.0,Desconhecida,18-05-2018 13:01:00,18-05-2018 20:05:00,424.0,0.058627358490566,18-05-2018,20:05,18-05-2018,13:11,0,41.037364999983,-8.29527199957106,Indeterminadas,23.25,48.2099990844727,7.28999996185303,,,0.000699999975040555,87.3000030517578,32.5999984741211,126.0,4.19999980926514,39.5999984741211,10.0900001525879,1.62999999523163,,,191.555,34.4955,,294.748,20.27,,,,,,,,,,,,
3727,Porto,Florestal,2018,0.0,0.5,0.0,0.5,0,0,0,1,0,0,2018130154713,13,24-09-2018,21:26,Lugar Venda da Giesta (Telheira),Marco de Canaveses,Soalhães,112,130722,203502,468073,24,9,21,sigo,,,610.0,Desconhecida,24-09-2018 21:26:00,25-09-2018 00:15:00,169.0,0.177514792899408,25-09-2018,00:15,24-09-2018,21:45,0,41.1818319998847,-8.09139499982198,Indeterminadas,27.8700008392334,42.3499984741211,15.8299999237061,,,0.0,90.8000030517578,101.5,636.900024414063,10.75,145.100006103516,38.1599998474121,17.1399993896484,,221.0,303.92,28.8245,,195.246,16.88,1.56399,,,,,,,,,,,
3728,Viana do Castelo,Florestal,2018,0.0,0.03,0.0,0.03,1,0,0,1,0,0,2018160020890,16,23-05-2018,13:03,Cortinhal (Vale das Donas),Vila Nova de Cerveira,Sopo,Sapadores,161013,150057,548328,23,5,13,1950072,,,711.0,Reacendimento,23-05-2018 13:03:00,23-05-2018 13:21:00,18.0,0.1,23-05-2018,13:21,23-05-2018,13:05,0,41.9028479999966,-8.73502299997542,Reacendimentos,20.8099994659424,69.8899993896484,8.15999984741211,,,0.0,85.6999969482422,37.7000007629395,161.300003051758,3.50999999046326,47.5999984741211,9.67000007629395,1.50999999046326,,232.0,223.62,26.5739,,377.448,15.5,6.20136,,,,,,,,,,,
3736,Viseu,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018180022211,18,18-04-2018,16:10,Fermentelos,Viseu,Lordosa,,182316,220199,418599,18,4,16,2000464,,,630.0,Desconhecida,18-04-2018 16:10:00,18-04-2018 16:48:00,38.0,0.0157894736842105,18-04-2018,16:48,18-04-2018,16:18,0,40.7361010000441,-7.89398900032043,Indeterminadas,22.3999996185303,37.0,19.0,,,0.0,88.0999984741211,7.19999980926514,15.6000003814697,8.5,7.09999990463257,7.59999990463257,0.980000019073486,12.8649997711182,,601.659,5.45907,,110.671,20.88,,,,,,,,,,,,
3737,Aveiro,Florestal,2018,0.48,0.0,0.0,0.48,0,0,0,1,0,0,2018010034845,1,26-04-2018,14:11,R PARQUE 322 (ED223 (ED223) Km 6),Santa Maria da Feira,Canedo,,10903,172717,449502,26,4,14,1980548,,,6.0,Desconhecida,26-04-2018 14:11:00,26-04-2018 16:05:00,114.0,0.252631578947368,26-04-2018,16:05,26-04-2018,14:40,0,41.0141539997525,-8.45746100001865,Indeterminadas,23.7000007629395,49.0,6.0,,,0.0,89.0999984741211,34.7999992370605,66.1999969482422,5.19999980926514,34.5999984741211,11.1000003814697,1.91999995708466,11.7878999710083,,204.449,13.9417,,489.69,18.49,,,,,,,,,,,,
3738,Aveiro,Florestal,2018,0.1,0.0,0.0,0.1,1,0,0,1,0,0,2018010061942,1,27-07-2018,14:24,Serpel,Águeda,Óis da Ribeira,PV,10113,168963,400788,27,7,14,1950026,,,711.0,Reacendimento,27-07-2018 14:24:00,27-07-2018 16:04:00,100.0,0.06,27-07-2018,16:04,27-07-2018,14:34,0,40.5753700002034,-8.49966700024075,Reacendimentos,23.1599998474121,60.060001373291,14.539999961853,,,0.000600000028498471,85.3000030517578,51.5,393.700012207031,4.59000015258789,77.5999984741211,15.8800001144409,3.63000011444092,,212.0,-4.28375,4.4728,,436.598,12.37,126.332,,,,,,,,,,,
3739,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130087560,13,02-06-2018,11:53,Monte (A4-O-E Km 56),Amarante,Fregim,112,130112,202683,476119,2,6,11,sigo,,,610.0,Desconhecida,02-06-2018 11:53:00,02-06-2018 12:36:00,43.0,0.013953488372093,02-06-2018,12:36,02-06-2018,12:15,0,41.2542820000648,-8.10111799995105,Indeterminadas,19.9500007629395,66.9800033569336,6.63000011444092,,,0.00600000005215406,56.2000007629395,7.09999990463257,130.5,0.430000007152557,12.5,0.300000011920929,0.0,,,225.725,26.1019,,256.337,20.39,,,,,,,,,,,,
3740,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130124764,13,05-08-2018,17:48,Lugar de Ordins (CALVOS),Penafiel,Valpedre,Populares,131136,182835,463470,5,8,17,sigo,,,,,05-08-2018 17:48:00,05-08-2018 18:22:00,34.0,0.0176470588235294,05-08-2018,18:22,05-08-2018,17:55,0,41.1402050002416,-8.33757300006019,,35.9199981689453,25.0499992370605,8.18000030517578,,,0.0,94.8000030517578,92.3000030517578,396.799987792969,12.8000001907349,116.699996948242,39.6300010681152,18.3299999237061,,232.0,188.958,15.2046,,675.422,22.69,48.0186,,,,,,,,,,,
3742,Braga,Florestal,2018,0.0,0.22,0.0,0.22,0,0,0,1,0,0,2018030076627,3,24-09-2018,21:18,Avenida dos Roupeiros (Murteira),Póvoa de Lanhoso,Esperança,Populares,30907,196389,512937,24,9,21,sigo,,,6.0,Desconhecida,24-09-2018 21:18:00,24-09-2018 23:49:00,151.0,0.0874172185430464,24-09-2018,23:49,24-09-2018,21:45,0,41.5857850000593,-8.17643799993727,Indeterminadas,28.7800006866455,39.0400009155273,13.7600002288818,,,0.0,90.8000030517578,79.5999984741211,564.099975585938,9.56999969482422,117.699996948242,32.8600006103516,13.1599998474121,,233.0,269.668,21.5853,,93.0067,17.4,306.034,,,,,,,,,,,
3744,Leiria,Florestal,2018,0.0,0.001,0.0,0.001,0,0,0,1,0,0,2018100012429,10,25-02-2018,14:30,Mosteiros (Casal Velho),Caldas da Rainha,Vidais,CCO,100615,119600,268799,25,2,14,2020419,,,630.0,Desconhecida,25-02-2018 14:30:00,25-02-2018 14:54:00,24.0,0.0025,25-02-2018,14:54,25-02-2018,14:45,0,39.3834920000037,-9.06626200040182,Indeterminadas,16.3999996185303,39.0,4.0,,,0.0,90.5,20.1000003814697,213.800003051758,5.69999980926514,32.5999984741211,11.6000003814697,2.0699999332428,10.3039999008179,232.0,63.1644,17.3698,,364.138,16.42,4.48092,,,,,,,,,,,
3745,Porto,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018130071494,13,05-05-2018,16:20,Lugar de ranhadouro (Boa Vista),Amarante,Freixo de Cima,Populares,130114,199840,481285,5,5,16,sigo,,,610.0,Desconhecida,05-05-2018 16:20:00,05-05-2018 17:27:00,67.0,0.0895522388059702,05-05-2018,17:27,05-05-2018,16:50,0,41.3007949999968,-8.13504199994935,Indeterminadas,19.8799991607666,51.7999992370605,13.7200002670288,,,0.0,86.6999969482422,17.2000007629395,58.9000015258789,5.36999988555908,19.8999996185303,8.40999984741211,1.17999994754791,,,433.672,15.6743,,222.457,15.94,,,,,,,,,,,,
3753,Porto,Florestal,2018,0.0,0.03,0.0,0.03,0,0,0,1,0,0,2018130141357,13,01-09-2018,22:06,Lombelho (ALFENA),Valongo,Alfena,112,131501,167499,474421,1,9,22,sigo,,,,,01-09-2018 22:06:00,01-09-2018 22:33:00,27.0,0.0666666666666667,01-09-2018,22:33,01-09-2018,22:20,0,41.2383330000771,-8.52081800010469,,33.3499984741211,31.7700004577637,13.6599998474121,,,0.0,92.9000015258789,137.100006103516,638.799987792969,12.9700002670288,178.399993896484,45.1699981689453,23.1000003814697,,,107.321,11.3249,,634.055,23.75,,,,,,,,,,,,
3754,Porto,Florestal,2018,0.01,0.0,0.0,0.01,0,0,0,1,0,0,2018130205472,13,24-12-2018,17:58,Sanjinhas (ER108 (ER108) Km 8),Gondomar,Jovim,112,130404,167137,459234,24,12,17,sigo,,,,,24-12-2018 17:58:00,24-12-2018 19:38:00,100.0,0.006,24-12-2018,19:38,24-12-2018,18:20,0,41.1015729999542,-8.52432299984826,,13.9125003814697,60.6834373474121,2.38232111930847,,,0.0,77.3000030517578,1.89999997615814,9.5,1.57000005245209,2.59999990463257,0.529999971389771,0.00884172879159451,,,82.3313,17.3844,,714.416,15.52,,,,,,,,,,,,
3760,Porto,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018130021621,13,07-02-2018,12:08,Lugar de Fermentões (Fermentões),Paços de Ferreira,Penamaior,Outros,130913,177428,478671,7,2,12,sigo,,,610.0,Desconhecida,07-02-2018 12:08:00,07-02-2018 12:45:00,37.0,0.162162162162162,07-02-2018,12:45,07-02-2018,12:16,0,41.2769419998593,-8.40254000001483,Indeterminadas,8.10000038146973,49.0,13.0,,,0.0,84.4000015258789,7.69999980926514,19.7000007629395,3.79999995231628,7.80000019073486,3.5,0.25,16.9806995391846,232.0,290.236,7.89826,,386.128,17.04,111.438,,,,,,,,,,,
3761,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130140841,13,01-09-2018,06:29,Parque de Merendas (Oliveira),Penafiel,Capela,Populares,131106,180990,460155,1,9,6,sigo,,,,,01-09-2018 06:29:00,01-09-2018 06:56:00,27.0,0.0222222222222222,01-09-2018,06:56,01-09-2018,06:45,0,41.1103130001492,-8.35944700029161,,32.5699996948242,31.9099998474121,11.4499998092651,,,0.0,92.8000030517578,185.800003051758,607.0,11.3400001525879,210.5,42.4099998474121,20.6599998474121,,223.0,259.486,20.9185,,492.539,16.97,2409.43,,,,,,,,,,,
3764,Porto,Florestal,2018,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2018130141240,13,01-09-2018,18:42,MOGUEIMES (Cruz de Pau),Vila do Conde,Labruge,,131613,151925,480416,1,9,18,2020235,,,,,01-09-2018 18:42:00,01-09-2018 19:35:00,53.0,0.00566037735849057,01-09-2018,19:35,01-09-2018,19:05,0,41.2915349997415,-8.70706500000424,,33.4599990844727,34.1100006103516,7.92999982833862,,,0.0,92.3000030517578,131.899993896484,680.400024414063,8.89999961853027,177.699996948242,35.3800010681152,14.9899997711182,,223.0,29.3319,1.8276,,464.841,16.46,127.514,,,,,,,,,,,
3765,Porto,Florestal,2018,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2018130148413,13,14-09-2018,01:07,lugar Da Telha (Telha),Santo Tirso,Reguenga,112,131418,172051,477692,14,9,1,sigo,,,,,14-09-2018 01:07:00,14-09-2018 02:26:00,79.0,0.0379746835443038,14-09-2018,02:26,14-09-2018,01:42,0,41.2679579999712,-8.46667200000025,,29.0300006866455,38.0499992370605,3.77999997138977,,,0.0,91.1999969482422,86.4000015258789,666.5,6.19999980926514,130.5,25.4599990844727,8.38000011444092,,,151.932,8.3989,,350.554,13.77,,,,,,,,,,,,
3770,Aveiro,Florestal,2018,0.03,0.0,0.0,0.03,0,0,0,1,0,0,2018010082306,1,01-10-2018,12:00,Valmadeiros (Ribeira da Felgueira),Albergaria-a-velha,Ribeira de Fráguas,Populares,10206,173943,423339,1,10,12,1980282,,,6.0,Desconhecida,01-10-2018 12:00:00,01-10-2018 13:01:00,61.0,0.0295081967213115,01-10-2018,13:01,01-10-2018,12:13,0,40.778605000178,-8.44178800000085,Indeterminadas,26.5699996948242,32.2400016784668,9.67000007629395,,,0.0,91.3000030517578,138.899993896484,779.900024414063,8.40999984741211,192.300003051758,34.5200004577637,14.3500003814697,,212.0,201.457,23.3637,,350.093,15.98,21.8623,,,,,,,,,,,
3771,Porto,Florestal,2018,0.0,0.5,0.0,0.5,0,0,0,1,0,0,2018130031763,13,24-02-2018,13:32,L. Sardão (Jancido),Gondomar,Foz do Sousa,112,130403,170749,457524,24,2,13,sigo,,,,,24-02-2018 13:32:00,24-02-2018 15:49:00,137.0,0.218978102189781,24-02-2018,15:49,24-02-2018,14:10,0,41.0863170001242,-8.48124499956767,,10.6999998092651,33.0,4.0,,,0.0,88.6999969482422,8.69999980926514,16.6000003814697,4.40000009536743,8.60000038146973,4.40000009536743,0.370000004768372,12.2170000076294,227.0,105.266,14.1595,,532.92,18.09,81.9488,,,,,,,,,,,
3778,Porto,Florestal,2018,0.0,0.25,0.0,0.25,0,0,0,1,0,0,2018130067572,13,28-04-2018,12:16,Loteamento Melote (Melote),Lousada,Lodares,Populares,130510,186864,474009,28,4,12,sigo,,,610.0,Desconhecida,28-04-2018 12:16:00,28-04-2018 13:21:00,65.0,0.230769230769231,28-04-2018,13:21,28-04-2018,12:25,0,41.2351779999998,-8.28981699996524,Indeterminadas,11.3999996185303,55.0,7.0,,,0.0,85.4000015258789,30.7000007629395,59.2000007629395,3.20000004768372,30.5,6.80000019073486,0.819999992847443,15.8475999832153,232.0,203.738,9.08139,,337.263,27.38,185.619,,,,,,,,,,,
3779,Lisboa,Florestal,2018,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2018110173363,11,30-08-2018,21:25,Póvoa de Além (Póvoa do Além),Torres Vedras,A Dos Cunhados,Populares,111301,94987,242517,30,8,21,sigo,,,,,30-08-2018 21:25:00,30-08-2018 21:58:00,33.0,0.0363636363636364,30-08-2018,21:58,30-08-2018,21:41,0,39.1441700002882,-9.34777999983893,,19.1100006103516,72.6999969482422,22.5300006866455,,,0.0,83.6999969482422,121.199996948242,778.200012207031,5.53999996185303,174.5,25.5900001525879,8.44999980926514,,223.0,23.7437,6.54601,,191.257,17.28,124.13,,,,,,,,,,,
3780,Lisboa,Florestal,2018,0.0,2.0,0.0,2.0,0,0,0,0,1,0,2018110215503,11,27-10-2018,17:04,Boço,Sobral de Monte Agraço,Sapataria,112,111202,109500,222100,27,10,17,sigo,,,,,27-10-2018 17:04:00,27-10-2018 17:51:00,47.0,2.5531914893617,27-10-2018,17:51,27-10-2018,17:20,0,38.9619159995185,-9.17722199969822,,13.6499996185303,45.0299987792969,42.0699996948242,,,0.0,87.1999969482422,31.6000003814697,835.200012207031,23.8799991607666,57.7999992370605,42.8600006103516,21.0499992370605,,232.0,276.95,17.3624,,310.473,9.41,32.2706,,,,,,,,,,,
3783,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130161516,13,05-10-2018,19:19,CARVALHEIRAS (Viela do Monte da Virgem),Vila Nova de Gaia,Vilar de Andorinho,112,131723,161881,459697,5,10,19,sigo,,,,,05-10-2018 19:19:00,05-10-2018 19:57:00,38.0,0.0157894736842105,05-10-2018,19:57,05-10-2018,19:25,0,41.1055129999585,-8.58690800004535,,21.7399997711182,48.9599990844727,7.65000009536743,,,0.0,90.0999984741211,142.399993896484,834.099975585938,6.34999990463257,199.600006103516,28.75,10.3900003433228,,,137.094,12.7705,,1171.44,18.5,,,,,,,,,,,,
3784,Porto,Florestal,2018,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2018130175601,13,29-10-2018,13:52,Ribeiro (Acesso Sul à IC1),Póvoa de Varzim,Argivai,,131304,150609,489540,29,10,13,2020235,,,,,29-10-2018 13:52:00,29-10-2018 15:19:00,87.0,0.0344827586206897,29-10-2018,15:19,29-10-2018,14:15,0,41.3736039998796,-8.72351699988047,,12.7600002288818,64.370002746582,15.6199998855591,,,9.99999974737875e-05,85.8000030517578,22.2000007629395,561.299987792969,5.19999980926514,40.5,12.1700000762939,2.26999998092651,,,9.5675,3.96045,,634.633,21.62,,,,,,,,,,,,
3785,Braga,Florestal,2018,0.3,0.0,0.0,0.3,1,0,0,1,0,0,2018030079383,3,03-10-2018,18:16,Sabugal (R. do Sabugal 41. 4820 Revelhe. Portugal),Fafe,Revelhe,Populares,30724,198102,502449,3,10,18,2020891,,,711.0,Reacendimento,03-10-2018 18:16:00,03-10-2018 19:05:00,49.0,0.36734693877551,03-10-2018,19:05,03-10-2018,18:25,0,41.4897222222222,-8.15472222222222,Reacendimentos,23.4699993133545,28.4699993133545,14.8999996185303,,,0.0,92.3000030517578,120.699996948242,658.5,12.5100002288818,165.5,43.5,21.6100006103516,,223.0,418.622,20.2144,,255.469,22.01,12.8861,,,,,,,,,,,
3789,Braga,Florestal,2018,0.15,0.1,0.0,0.25,1,0,0,1,0,0,2018030075831,3,22-09-2018,06:37,L. Frades de Cima (Vandilhão),Vizela,Vizela (Santo Adrião),Populares,31406,186286,489376,22,9,6,1980436,,,711.0,Reacendimento,22-09-2018 06:37:00,22-09-2018 07:42:00,65.0,0.230769230769231,22-09-2018,07:42,22-09-2018,06:46,0,41.3735300000509,-8.29705700026618,Reacendimentos,28.7800006866455,43.5999984741211,5.01999998092651,,,0.0,90.0,100.900001525879,683.400024414063,5.55999994277954,147.399993896484,24.5900001525879,7.86999988555908,,,147.709,11.5805,,502.116,21.11,,,,,,,,,,,,
3790,Lisboa,Florestal,2018,0.0,0.09,0.0,0.09,0,0,0,1,0,0,2018110190909,11,24-09-2018,21:29,Quinta da Fonte Santa (Casal da Fonte Santa),Amadora,São Brás,,111510,103689,203635,24,9,21,2100096,,,630.0,Desconhecida,24-09-2018 21:29:00,24-09-2018 23:57:00,148.0,0.0364864864864865,24-09-2018,23:57,24-09-2018,21:44,0,38.795,-9.2416699997584,Indeterminadas,32.6300010681152,28.0100002288818,4.25,,,0.0,93.4000015258789,163.300003051758,1000.20001220703,8.59000015258789,232.0,35.7000007629395,15.2299995422363,,,242.264,10.5666,,891.427,18.36,,,,,,,,,,,,
3793,Aveiro,Florestal,2018,0.0,0.0081,0.0,0.0081,0,0,0,1,0,0,2018010038950,1,10-05-2018,16:12,LOUREIRO (Vidigueira),Oliveira de Azeméis,Loureiro,,11304,167916,426344,10,5,16,2040889,,,6.0,Desconhecida,10-05-2018 16:12:00,10-05-2018 17:46:00,94.0,0.00517021276595745,10-05-2018,17:46,10-05-2018,16:41,0,40.8054500002331,-8.51333500014411,Indeterminadas,21.4300003051758,49.7000007629395,8.88000011444092,,,0.0,86.5999984741211,22.0,75.0999984741211,4.09999990463257,25.3999996185303,7.6100001335144,0.990000009536743,,,81.2406,3.45621,,479.293,10.98,,,,,,,,,,,,
3795,Viseu,Florestal,2018,0.0,0.0006,0.0,0.0006,0,0,0,1,0,0,2018180052202,18,08-09-2018,15:29,Arneiros,Lamego,Vila Nova de Souto D El-rei,,180524,226199,456899,8,9,15,2000464,,,51.0,Natural,08-09-2018 15:29:00,08-09-2018 16:40:00,71.0,0.000507042253521127,08-09-2018,16:40,08-09-2018,16:00,0,41.0808070002662,-7.82135000016954,Naturais,23.2399997711182,51.8199996948242,7.03000020980835,,,0.000199999994947575,86.4000015258789,68.0,657.099975585938,3.63000011444092,108.0,15.9200000762939,3.65000009536743,,,605.571,28.3273,,309.087,27.93,,,,,,,,,,,,
